num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/time_between_sampling,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/vf_loss,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/curr_kl_coeff,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss_unclipped,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items
1,151600.0,False,2242,a852a_00000,2025-09-14_07-12-32,1757826752,16.862679719924927,32492.031105041504,500909,cda-server-4,10.157.146.4,32492.031105041504,2242,25.112164146885338,0.07232900690229156,25.039501935399695,23.08359146672535,1.9493071342408692,0.0021412899815292717,1200.0,0.04884797986596823,1.0615639765842644,73944.0,576.0,1.0615639765842644,2241.0,0.00027112876633221804,0.0477381278856668,1.1331457150984674,151600.0,5.207433077365316,13.455189965580558,6,35,0,55.112500000000004,24.399999999999995,0.00020242695062358548,0.00046939326500074235,151600.0,151600.0,1200.0,1200.0,53504,977712607,147735,90694272,0,1213.266708000004,744458,1796.3748347116723,410957.61342701974,29120.720963078278,29120.85848295451,0.08117277,-0.68487585,0.12196332,0.016349234,0.0,1.6698687076568604,-0.57640195,53504,161.41068,5e-05,0.08117277,2242.0,-10.775346,1.0,128.0,147735,90694272,29120.566733408457,0.10182274843650688,5.528903191387168e-06,7.214430885022231e-05,2.7019137045636375e-05,1.660147246579157e-05,2.8839593810636255e-06,2.6813253361587425e-06,0.0001999318418936331,2.9016845715895164e-05,6.922495370716122e-05,1.8795211073701207e-05,5.468039977914192e-05,0.00523847043806348,0.008583099851435055,0.035262789536852836,6.431499106808028e-06,2.2145026195098644e-05,0.029067736259454455,0.00013313821919366868,0.023128655132799762
1,152950.00000000003,False,2243,a852a_00000,2025-09-14_07-13-50,1757826830,77.77364945411682,32569.80475449562,500909,cda-server-4,10.157.146.4,32569.80475449562,2243,25.638653286721024,0.0716058933747759,25.56671474975154,23.609454325952555,1.9507040354771947,0.0021386120695391342,1350.0,0.05029519937104649,1.0726347494292725,74592.99999999999,649.0000000000001,1.0726347494292725,2242.0,0.0002722171155312934,0.044648988609356205,1.2529663220181995,152950.00000000003,5.282444550675128,13.269646050532725,5,35,0,29.832727272727283,24.395454545454548,0.00020120861577225692,0.0004761403723074646,152950.00000000003,152950.00000000003,1350.0,1350.0,60160,978653547,147735,90754432,0,1214.6340409200038,940940,1798.4310863645555,414168.6100842378,29183.675661732737,29183.818355759206,0.08817042,-0.6962252,0.07778096,0.016755255,0.0,1.6698687076568604,-0.5800757,60160,298.15933,5e-05,0.08817042,2243.0,-11.185617,1.0,128.0,147735,90754432,29183.518503426134,0.10182762605566434,5.60010256912307e-06,6.957709778842161e-05,2.7204746828855044e-05,1.674685110160061e-05,2.9166488869762604e-06,2.716457336595503e-06,0.0002019070470040291,2.946092080557183e-05,6.96197861930332e-05,1.8004839985356203e-05,5.5315025291348004e-05,0.00523159367507789,0.008598974512101582,0.035252726038044496,6.437014682384616e-06,2.2177771116663203e-05,0.0291103781287277,0.00013315794391362964,0.023090223507461868
1,108199.99999999999,False,2244,a852a_00000,2025-09-14_07-14-21,1757826861,31.146055221557617,32600.95080971718,500909,cda-server-4,10.157.146.4,32600.95080971718,2244,25.693593508133247,0.0709463396442752,25.622314903060964,23.665532661897185,1.9502293078285358,0.0021368746758733052,1200.0,0.04538795383026203,1.026119130901636,52671.0,583.0,1.026119130901636,2243.0,0.000298059389792757,0.07515213870419803,1.3255623087267554,108199.99999999999,4.902358188552548,13.547564369680595,6,36,0,74.8888888888889,24.400000000000006,0.00021325021950725133,0.0005203743308258203,108199.99999999999,108199.99999999999,1200.0,1200.0,53504,979398841,147735,90807936,0,1214.4877005108037,745294,1798.27677550091,413783.07182716153,29183.36146613079,29183.53450202635,0.04759283,-0.6994999,0.068291724,0.015538661,0.0,1.6698687076568604,-0.62595963,53504,730.284,5e-05,0.04759283,2244.0,-9.764787,1.0,128.0,147735,90807936,29183.19760707824,0.10164797310275302,6.468514297953731e-06,7.014094999448065e-05,2.772251960330966e-05,1.7340293593756535e-05,2.945938172368446e-06,2.7328024659912376e-06,0.0002136531283124904,2.9705538876378373e-05,7.665884465755413e-05,3.0429872114887092e-05,6.6349636584205e-05,0.005216372968399848,0.008596103555878557,0.03518151962523495,6.441972188015146e-06,2.220856808773229e-05,0.02909924349205297,0.00013305742390652307,0.023011426719292148
1,109399.99999999999,False,2245,a852a_00000,2025-09-14_07-14-45,1757826885,23.22917938232422,32624.179989099503,500909,cda-server-4,10.157.146.4,32624.179989099503,2245,25.66880172212811,0.07023703043759791,25.59823232541225,23.641588183412225,1.950082287438222,0.002139159417720787,1200.0,0.04538795383026203,1.06622313537645,53249.0,578.0,1.06622313537645,2244.0,0.00028084484664655943,0.07020860781668421,1.2451902058196511,109399.99999999999,4.9573765444039655,13.139735915878108,6,36,0,69.0030303030303,24.4,0.00020892832789709236,0.0004869542299103478,109399.99999999999,109399.99999999999,1200.0,1200.0,53376,980140267,147735,90861312,0,1214.3428235056956,741426,1798.0740077459009,413429.79847464024,29188.183523136264,29188.34645046563,0.10392562,-0.6582821,0.07881713,0.060645066,0.0,2.50480318069458,-0.45308715,53376,1965.1943,5e-05,0.10392562,2245.0,-10.4661,1.0,128.0,147735,90861312,29187.984068363974,0.10163852442503016,5.6365301634271956e-06,7.493467156951882e-05,2.7679801584746825e-05,1.713047764753079e-05,3.624745455542208e-06,2.7193851453484515e-06,0.00020736513792737413,3.471458157850469e-05,6.958264315673453e-05,2.0215332816194826e-05,5.62133676004762e-05,0.005201857022472106,0.008604000874113393,0.035137889555615046,6.4752295777606655e-06,2.2286871190071445e-05,0.02909343287007447,0.00013321592270555904,0.02305621406569233
1,110599.99999999999,False,2246,a852a_00000,2025-09-14_07-15-04,1757826904,19.421231031417847,32643.60122013092,500909,cda-server-4,10.157.146.4,32643.60122013092,2246,25.606186770090883,0.06953479610631783,25.536319750362328,23.580829808293608,1.9489167755296162,0.002140982957240374,1200.0,0.04538795383026203,1.1028749614308044,53813.99999999999,565.0,1.1028749614308044,2245.0,0.00027710166438296935,0.05828573830074133,1.219666483938244,110599.99999999999,4.941629359365964,12.866584845421619,6,36,0,62.8111111111111,24.399999999999995,0.0002017010566905432,0.00047884757873149515,110599.99999999999,110599.99999999999,1200.0,1200.0,52992,980870977,147735,90914304,0,1214.1993952706387,730710,1797.7432676684418,412834.11551828624,29184.945525371575,29185.003433405684,0.101033084,-0.6210229,0.10009581,0.07476415,0.0,3.75720477104187,-0.33272025,52992,3039.2102,5e-05,0.101033084,2246.0,-10.4302025,1.0,128.0,147735,90914304,29184.84811226264,0.10146706377971211,5.573662393830974e-06,6.930744351568114e-05,2.743954229437129e-05,1.7050518471390418e-05,3.152590050310335e-06,2.7355572168775998e-06,0.0002022544680237841,3.0025712913724756e-05,7.04604677121342e-05,2.040706177272751e-05,5.594170517603088e-05,0.005193625775185827,0.008599761218154272,0.03505369330451552,6.472074957068127e-06,2.229524987344775e-05,0.029089088048387286,0.00013308276678751494,0.022985882416345763
1,111849.99999999999,False,2247,a852a_00000,2025-09-14_07-16-22,1757826982,78.02378630638123,32721.6250064373,500909,cda-server-4,10.157.146.4,32721.6250064373,2247,26.13023652173582,0.06883961736656646,26.061064494113676,24.10353502403278,1.950961896784189,0.0021373864414203827,1250.0,0.05163946822285652,1.084018043670956,54411.999999999985,598.0,1.084018043670956,2246.0,0.00027109097256919134,0.04404620584512577,1.541601674400112,111849.99999999999,5.133022068912657,12.74319536004957,5,36,0,30.673873873873877,24.390990990990996,0.00020122924588808475,0.00047463148856424683,111849.99999999999,111849.99999999999,1250.0,1250.0,55552,981673009,147735,90969856,0,1214.5574013179323,802032,1798.2458349917574,412704.38081189024,29146.397317339182,29146.474663069166,0.110770054,-0.69795674,0.09246969,0.013399629,0.0,3.75720477104187,-0.5368416,55552,1331.5038,5e-05,0.110770054,2247.0,-9.792675,1.0,128.0,147735,90969856,29146.287550680183,0.10282323140405575,5.5888745497272065e-06,6.868401253774426e-05,2.7291550446284636e-05,1.668800002904404e-05,2.924888276732281e-06,2.737515300348878e-06,0.0002007576969255845,2.9611113090349275e-05,7.080556557439832e-05,1.7841863738325272e-05,5.592030097778116e-05,0.0051830472805455595,0.008607819437405071,0.03642863096749393,6.485287280541269e-06,2.2332285384642932e-05,0.029127587764501802,0.00013330842128569167,0.022930126487144136
1,100999.99999999999,False,2248,a852a_00000,2025-09-14_07-16-49,1757827009,26.94166874885559,32748.566675186157,500909,cda-server-4,10.157.146.4,32748.566675186157,2248,26.138215303026172,0.06820828429562298,26.069674636720066,24.11318973680708,1.9499150296593823,0.0021348497681706723,1200.0,0.04816418948272864,1.0403490609943746,49005.0,576.0,1.0403490609943746,2247.0,0.00033281787493763846,0.06422776561528319,1.427810982176649,100999.99999999999,5.542423911352092,11.770382384417903,6,37,0,72.46410256410256,24.399999999999995,0.00020934617221626838,0.0005030632682600051,100999.99999999999,100999.99999999999,1200.0,1200.0,53376,982413601,147735,91023232,0,1214.411827304753,740592,1798.0233766418398,412285.8800310389,29146.18699153939,29146.24336709979,0.039890513,-0.7011449,0.11853838,0.0054825633,0.0,3.75720477104187,-0.6406552,53376,712.1903,5e-05,0.039890513,2248.0,-10.015221,1.0,128.0,147735,91023232,29146.09482073362,0.10264184137526085,6.414357008520449e-06,6.860929415322297e-05,2.7407268591664633e-05,1.6865906075273382e-05,2.901296047796468e-06,2.7442506613109977e-06,0.00021106073713469468,2.9625661192853447e-05,7.808452447216351e-05,1.8477768706460386e-05,6.337084441905784e-05,0.005178501973377835,0.008611452901687617,0.03632128768996449,6.480150811220201e-06,2.2351516182129358e-05,0.02912865953783177,0.00013315802361033895,0.022855869103659214
1,102199.99999999999,False,2249,a852a_00000,2025-09-14_07-17-02,1757827022,12.905710935592651,32761.47238612175,500909,cda-server-4,10.157.146.4,32761.47238612175,2249,26.00575684351872,0.06752633601015233,25.937898794508683,23.982001940545384,1.9493349574930636,0.0021311705831448913,1200.0,0.04816418948272864,1.0933986869955221,49572.0,567.0,1.0933986869955221,2248.0,0.00027763502451281044,0.04269329970625609,1.3451844031781508,102199.99999999999,5.480829903522779,11.81057928524771,6,37,0,42.65,24.399999999999995,0.00020431676943882568,0.0004783500972925358,102199.99999999999,102199.99999999999,1200.0,1200.0,53120,983147736,147735,91076352,0,1214.2677090317054,734135,1797.7331428754214,412038.30870727554,29162.799959274456,29162.65856543305,0.17896508,-0.69939303,0.08776587,0.010069129,0.0,3.75720477104187,-0.48259622,53120,425.27182,5e-05,1.3042116,2249.0,-8.760047,1.0,128.0,147735,91076352,29162.680681543723,0.1024851764526417,5.9509842381739866e-06,6.987576257384773e-05,2.7758757672490473e-05,1.7388825655784895e-05,2.944523645097487e-06,2.787038727432334e-06,0.0002014840754886373,2.9736841308492207e-05,7.131635143862101e-05,1.8121705140079385e-05,5.6407251280476045e-05,0.005177170907089014,0.008608601628326508,0.03623500473546675,6.4761460407788975e-06,2.2366661743279025e-05,0.029119348379409143,0.00013301814511426202,0.022799039347715308
1,103399.99999999999,False,2250,a852a_00000,2025-09-14_07-17-19,1757827039,17.363523960113525,32778.83591008186,500909,cda-server-4,10.157.146.4,32778.83591008186,2250,25.919206035569005,0.0668512055870351,25.85202337779079,23.896561515167928,1.948908140749772,0.0021269224391403867,1200.0,0.04816418948272864,1.0805040262229195,50149.99999999999,578.0,1.0805040262229195,2249.0,0.0002784353906347822,0.043578450098659294,1.313863379688163,103399.99999999999,5.388328987386984,12.249771529399439,6,37,0,59.908,24.399999999999995,0.00020227668290569647,0.00047787582712420046,103399.99999999999,103399.99999999999,1200.0,1200.0,53376,983889162,147735,91129728,0,1214.1250319413884,741426,1797.5358114466671,411601.74372710625,29156.342695690564,29156.235867902476,0.055417236,-0.6958178,0.09345025,0.01391524,0.0,3.75720477104187,-0.58811814,53376,1318.197,5e-05,0.055417236,2250.0,-12.236148,1.0,128.0,147735,91129728,29156.204642376946,0.10229104052693502,6.172983827242223e-06,6.873209083021281e-05,2.850041292802777e-05,1.683198332169392e-05,2.9141053782853637e-06,2.741297667058787e-06,0.00020115510692805607,3.134730281996364e-05,6.979274056477835e-05,1.7832090096290764e-05,5.59411186796744e-05,0.005163829218231251,0.008608619140781265,0.03613337319021637,6.471995053527084e-06,2.236733210761961e-05,0.029118527006518315,0.00013298075115539463,0.022720813782622078
1,104599.99999999999,False,2251,a852a_00000,2025-09-14_07-17-46,1757827066,26.56702709197998,32805.40293717384,500909,cda-server-4,10.157.146.4,32805.40293717384,2251,25.92554820533007,0.06618286034966432,25.85903286913608,23.903895878250122,1.9485650359080524,0.0021312257680259983,1200.0,0.04816418948272864,1.0590438153951822,50729.99999999999,580.0,1.0590438153951822,2250.0,0.00027643618778454634,0.06396577584902037,1.2860225372744214,104599.99999999999,5.388526519639403,12.174384021858055,6,37,0,70.17567567567566,24.399999999999995,0.00020253261226278922,0.00048535150653235894,104599.99999999999,104599.99999999999,1200.0,1200.0,53504,984633620,147735,91183232,0,1213.9837816219745,744458,1797.3704533322004,410723.61272973096,29114.483780521074,29114.394321268122,0.08689917,-0.7052986,0.08305144,0.007900289,0.0,3.75720477104187,-0.5887164,53504,451.7457,5e-05,0.08689917,2251.0,-10.188599,1.0,128.0,147735,91183232,29114.2955758923,0.10207550213663526,5.8378711730569934e-06,6.933485206247514e-05,2.7604604952296955e-05,1.683953276295997e-05,2.9398267088569412e-06,2.7338315228836012e-06,0.00020143920229787502,3.071250594427928e-05,6.948889769918221e-05,1.7935200737199216e-05,6.464926008478254e-05,0.005149335758361999,0.008603815598562686,0.036028197273770594,6.466786615509742e-06,2.2345532267817065e-05,0.029106558186160876,0.00013277551565268889,0.02264246845001336
1,105799.99999999999,False,2252,a852a_00000,2025-09-14_07-18-17,1757827097,31.33517360687256,32836.738110780716,500909,cda-server-4,10.157.146.4,32836.738110780716,2252,25.979503367104684,0.06552117323269321,25.913649609260546,23.95858810341748,1.9484839432687986,0.0021319997506969385,1200.0,0.04816418948272864,1.053429937448689,51316.99999999999,587.0,1.053429937448689,2251.0,0.0002731223679311268,0.09382965223887786,1.259340123294528,105799.99999999999,5.456462329750821,11.65536705540111,6,37,0,75.94,24.400000000000006,0.0002032584793739095,0.0004870393032666976,105799.99999999999,105799.99999999999,1200.0,1200.0,53632,985382373,147735,91236864,0,1213.8439438057546,748753,1797.2667487988783,410436.9658954279,29109.112957287016,29109.05926676781,0.01740346,-0.7165083,0.055148542,0.01295232,0.0,3.75720477104187,-0.6504404,53632,1262.6715,5e-05,0.01740346,2252.0,-11.219207,1.0,128.0,147735,91236864,29108.900238725208,0.1018977211894538,5.716613897983437e-06,7.094904145928022e-05,2.7531837946308933e-05,1.660627489408086e-05,2.9717818485562583e-06,2.7903613241171513e-06,0.0002069995921683414,3.06731955016018e-05,7.069006002671793e-05,1.7881386057007624e-05,5.6351946609057995e-05,0.005136644149083937,0.008602460331859763,0.03593767601401411,6.462151802514358e-06,2.2350623504949535e-05,0.02910673429109045,0.00013299714598419531,0.02256903452765755
1,106999.99999999999,False,2253,a852a_00000,2025-09-14_07-18-41,1757827121,24.068814516067505,32860.80692529678,500909,cda-server-4,10.157.146.4,32860.80692529678,2253,25.960272089903274,0.06486609106596286,25.89507399632117,23.940005993733095,1.94849517236217,0.0021325869374629737,1200.0,0.04816418948272864,1.062027827176218,51893.99999999999,577.0,1.062027827176218,2252.0,0.00028362810564334153,0.06634528552740371,1.2338138251501582,106999.99999999999,5.463656568658327,11.418157249173245,6,37,0,67.26176470588237,24.4,0.00020449101719335837,0.00048147883197654785,106999.99999999999,106999.99999999999,1200.0,1200.0,53376,986123799,147735,91290240,0,1213.7055043676971,741426,1797.0740813108896,410424.98678307154,29130.138467102064,29130.106282519962,0.049163654,-0.68829703,0.08537018,0.008185857,0.0,3.75720477104187,-0.60837746,53376,941.1336,5e-05,0.049163654,2253.0,-10.866193,1.0,128.0,147735,91290240,29129.923464988395,0.10177337963254517,5.66047598681172e-06,7.080033786178862e-05,2.7352402189254948e-05,1.66515562241689e-05,2.9400515319637287e-06,2.760063524854499e-06,0.00020450321834944042,3.1796295527107247e-05,7.069472750369724e-05,1.788967159914287e-05,5.700785693895039e-05,0.00513946035997714,0.008598575604280978,0.035870813611589815,6.5296849578271504e-06,2.2349666112330153e-05,0.029117188927451913,0.00013286288095145068,0.02250216895402366
1,108199.99999999999,False,2254,a852a_00000,2025-09-14_07-19-12,1757827152,30.676976442337036,32891.48390173912,500909,cda-server-4,10.157.146.4,32891.48390173912,2254,26.007314520716243,0.06421755407708502,25.94276567093154,23.988061201161784,1.948137692700212,0.002130962191325954,1200.0,0.04816418948272864,1.0778546187604392,52470.99999999999,577.0,1.0778546187604392,2253.0,0.0002906616661174741,0.0740937582431165,1.2095382835126365,108199.99999999999,5.45247755714146,11.15610080532202,6,37,0,76.10227272727273,24.400000000000002,0.00020077227822442638,0.00047931521142930875,108199.99999999999,108199.99999999999,1200.0,1200.0,53504,986867839,147735,91343744,0,1213.56844932402,744040,1796.9033404977806,410738.98567381356,29171.86795962166,29171.860665805154,0.2135786,-0.62777406,0.073791206,0.026851468,0.0,5.635807037353516,-0.31330904,53504,2265.3823,5e-05,1.3280972,2254.0,-9.485863,1.0,128.0,147735,91343744,29171.640943051527,0.10153970615796797,5.660307969491991e-06,6.863757818193222e-05,2.7204215789252995e-05,1.6660080154116488e-05,2.927701103053891e-06,2.74934910581165e-06,0.000206356841706573,3.00403511119076e-05,7.020881754005841e-05,1.7960783682550712e-05,5.560711861802684e-05,0.0051238229180542525,0.00859193244074577,0.03576043554331712,6.518889105315377e-06,2.2323535331219362e-05,0.029097078156869554,0.0001328030860175923,0.022422391080561134
1,109399.99999999999,False,2255,a852a_00000,2025-09-14_07-19-26,1757827166,14.290650129318237,32905.77455186844,500909,cda-server-4,10.157.146.4,32905.77455186844,2255,25.889986679467736,0.06357553764346281,25.826079260967212,23.871301891427017,1.948214960365972,0.00212678154733728,1200.0,0.04816418948272864,1.0506980392243437,53054.99999999999,584.0,1.0506980392243437,2254.0,0.0002752777651632858,0.053181427797107904,1.1857475198036909,109399.99999999999,5.456756713206437,11.167976741132367,6,37,0,50.019999999999996,24.399999999999995,0.00020127315764399342,0.00047885508576559654,109399.99999999999,109399.99999999999,1200.0,1200.0,53632,987615335,147735,91397376,0,1213.43276483078,747496,1796.7743070928027,410603.9274725211,29176.996541500135,29177.029470144647,0.011592865,-0.7086702,0.03620422,0.0048856125,0.0,2.817903518676758,-0.6695429,53632,274.39322,5e-05,0.011592865,2255.0,-9.744312,1.0,128.0,147735,91397376,29176.746625642278,0.10139854588126367,5.688851418688175e-06,6.957968829017875e-05,2.725263876801879e-05,1.669163319671147e-05,2.941430539590541e-06,2.7629080575486967e-06,0.00020487728099988795,2.9518225283615226e-05,7.148514315837575e-05,1.7838654546254258e-05,5.6175727919102073e-05,0.005113318819762887,0.008605715146758616,0.03568370503787193,6.517123281593537e-06,2.232651823128127e-05,0.029096098761535617,0.00013277788230704597,0.022355459878510064
1,110599.99999999999,False,2256,a852a_00000,2025-09-14_07-19-39,1757827179,12.272416114807129,32918.046967983246,500909,cda-server-4,10.157.146.4,32918.046967983246,2256,25.75368851605981,0.06293994508084066,25.69041704734332,23.736318216783868,1.9475450623562298,0.0021246524666516096,1200.0,0.04816418948272864,1.051362442911948,53639.99999999999,585.0,1.051362442911948,2255.0,0.00027337267188300114,0.03485228510473772,1.1630026008974819,110599.99999999999,5.353261485558139,11.774106297033933,6,37,0,37.16666666666667,24.399999999999995,0.00019956202336416794,0.0004751680934588929,110599.99999999999,110599.99999999999,1200.0,1200.0,53632,988363250,147735,91451008,0,1213.298437182472,747915,1796.6565640218746,410929.2728877158,29213.689600893314,29213.72513637259,0.02979705,-0.6897995,0.061094284,0.015587025,0.0,2.817903518676758,-0.61607975,53632,507.136,5e-05,0.02979705,2256.0,-10.375786,1.0,128.0,147735,91451008,29213.46686215993,0.10123746571078969,5.746187220344135e-06,6.860519042222666e-05,2.7253903770755575e-05,1.6605167487557194e-05,2.918174157835309e-06,2.8282153061250713e-06,0.00020160832920829,2.9782985583909906e-05,7.090464771103929e-05,1.7716186454742055e-05,5.6332911399467135e-05,0.005102340051404641,0.008601362030692374,0.035588337657133276,6.515263357399961e-06,2.2321182531428478e-05,0.029100689267684183,0.000132854891829074,0.022300395670949585
1,111799.99999999999,False,2257,a852a_00000,2025-09-14_07-20-10,1757827210,30.911966562271118,32948.95893454552,500909,cda-server-4,10.157.146.4,32948.95893454552,2257,25.80513379404535,0.062310659232759906,25.742491934856176,23.787758102680183,1.948181787767267,0.0021209508858244055,1200.0,0.04816418948272864,1.0591279975000005,54220.99999999999,581.0,1.0591279975000005,2256.0,0.00029718224626291637,0.09293262952754085,1.1400210359066636,111799.99999999999,5.40154130506561,12.02882049300202,6,37,0,75.86590909090908,24.402272727272734,0.00021288879126367754,0.000502444021505762,111799.99999999999,111799.99999999999,1200.0,1200.0,53504,989107708,147735,91504512,0,1213.1654528106474,744458,1796.4999983816558,410852.2481811981,29224.093474988647,29224.163116718995,0.02834594,-0.69956386,0.096556306,0.025130324,0.0,4.226855278015137,-0.60040313,53504,1831.4021,5e-05,0.02834594,2257.0,-10.287599,1.0,128.0,147735,91504512,29223.846800131683,0.10106014039232059,5.745935889424507e-06,7.097645005544767e-05,2.7474772561802185e-05,1.6819925526764643e-05,2.9773486591642654e-06,2.781845260688449e-06,0.00022124270353506126,3.171155568313322e-05,7.246546856283505e-05,2.0675077638182007e-05,5.572565090588914e-05,0.005089239212059266,0.008596652703511318,0.03549262862951233,6.51461412534383e-06,2.2350172859320063e-05,0.029106974920445155,0.00013291522426630732,0.02223034036197759
1,112999.99999999999,False,2258,a852a_00000,2025-09-14_07-20-30,1757827230,19.896760940551758,32968.85569548607,500909,cda-server-4,10.157.146.4,32968.85569548607,2258,25.745917735320024,0.06168773190140146,25.683898621158097,23.728188462818203,1.9491509244386087,0.0021231856160163114,1200.0,0.04816418948272864,1.0853535733950592,54793.99999999999,573.0,1.0853535733950592,2257.0,0.0002746046667575565,0.048017138879081156,1.1184910145235485,112999.99999999999,5.341690260730072,12.662710081397249,6,37,0,64.41428571428573,24.399999999999995,0.00020076457341603295,0.0004699765095347473,112999.99999999999,112999.99999999999,1200.0,1200.0,53248,989845276,147735,91557760,0,1213.0337982825408,737568,1796.2649983978392,410958.3517368361,29253.532129212537,29253.617096767484,0.21293353,-0.6755248,0.102769375,0.010743306,0.0,4.226855278015137,-0.4171808,53248,754.62787,5e-05,0.21293353,2258.0,-11.906423,1.0,128.0,147735,91557760,29253.28873406089,0.10233265092946675,5.585592124751339e-06,6.829014593860533e-05,2.7041702357962938e-05,1.653924504921407e-05,3.05802671497669e-06,2.7224310303517767e-06,0.00020038580596484028,2.951235006584152e-05,6.880417424035505e-05,1.7991993472313324e-05,5.4933810291573596e-05,0.0050781205151095524,0.008599937258866751,0.03540083673333294,6.50639041985089e-06,2.2352107073138288e-05,0.029099303147549764,0.0001332786204178474,0.023608870400419955
1,114199.99999999999,False,2259,a852a_00000,2025-09-14_07-20-55,1757827255,25.747861623764038,32994.60355710983,500909,cda-server-4,10.157.146.4,32994.60355710983,2259,25.74581293251338,0.06107102702607536,25.684410588950147,23.729035981073373,1.948824778785387,0.0021185350828539567,1200.0,0.04816418948272864,1.0676473200853305,55373.99999999999,580.0,1.0676473200853305,2258.0,0.0002760831208575114,0.0678790174386834,1.0977889224537989,114199.99999999999,5.341409166597406,12.818814704942998,6,37,0,72.69722222222221,24.402777777777775,0.00020342081999006112,0.000482313834504155,114199.99999999999,114199.99999999999,1200.0,1200.0,53504,990589734,147735,91611264,0,1212.9034602997153,744458,1796.1123484138607,411545.34223644,29309.801650853165,29309.879574031445,0.064775616,-0.71422935,0.0779776,0.010572341,0.0,4.226855278015137,-0.604766,53504,1153.6901,5e-05,0.064775616,2259.0,-11.058108,1.0,128.0,147735,91611264,29309.570192607058,0.10214085315458786,6.196961158965257e-06,6.938104563163313e-05,2.698506318667185e-05,1.8236821363489423e-05,2.9234689499171935e-06,2.702222354065877e-06,0.00020523213786087199,2.938140483391457e-05,7.322096214880111e-05,2.0497118434232585e-05,5.486749098333293e-05,0.005064601600674628,0.00859780428505962,0.035328519991713915,6.504246668793403e-06,2.2375367858228513e-05,0.029080433594427288,0.00013325205137747014,0.02352388150120458
